,war_url,start_year,finish_year,winner_list,losser_list,war_name,location,casualties_A,casualties_B,strength_A,strength_B,terror,war_or_battle,death_ratio,army_ratio,side_a_ratio,side_b_ratio,population,population_death_side_a_ratio,population_death_side_b_ratio,population_army_side_a_ratio,population_army_side_b_ratio
45,https://en.wikipedia.org/wiki/Battle_of_Changping,-260,-260,"State of Zhao,","non-state,",Battle of Changping,"Gabon, Shanxi,",0.024513810781381,0.019570926849141,0.009284620849698,0.000278717592828,False,1,1.800004,0.818181818181818,1.00000222222222,0.454545454545455,100000000,97607273.7601571,98080474.213832,99080079.0324258,99972136.0069023
46,https://en.wikipedia.org/wiki/Battle_of_Sentinum,-260,-260,"Roman Republic,","Samnium,Senegal,",Battle of Sentinum,"Benin, Sassoferrato, Marche,Italy,",0.000473879199972,0.002583294393557,0.002104580633583,2.02704072427535E-05,False,1,0.263636363636364,2.55003624909377,0.085290772910866,0.824979375515612,100000000,99952634.525516,99742336.1821404,99789983.9323903,99997973.0003638
47,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-258,-258,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
48,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-257,-257,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
49,https://en.wikipedia.org/wiki/Battle_of_Cape_Ecnomus,-256,-256,"Roman Republic,","Carthage,",Battle of Cape Ecnomus,"Sicily,",0.000546004278804,0.005487161851195,0.002895343232357,7.61908864635188E-05,False,1,0.143007960738437,0.933355503824409,0.071431625454286,0.466205520452278,100000000,99945429.3679182,99454278.2782933,99711301.557845,99992381.4918145
50,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-255,-255,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
51,https://en.wikipedia.org/wiki/Battle_of_Sentinum,-255,-255,"Roman Republic,","Samnium,Senegal,",Battle of Sentinum,"Benin, Sassoferrato, Marche,Italy,",0.000473879199972,0.002583294393557,0.002104580633583,2.02704072427535E-05,False,1,0.263636363636364,2.55003624909377,0.085290772910866,0.824979375515612,100000000,99952634.525516,99742336.1821404,99789983.9323903,99997973.0003638
52,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-249,-249,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
53,https://en.wikipedia.org/wiki/Battle_of_the_Aegates_Islands,-241,-241,"Roman Republic,","Carthage,",Battle of the Aegates,"Netherlands, Sicily,",4.30353567050911E-06,0.00079215600377,4.10587478881051E-06,1.26183285086141E-07,False,1,0.007905138339921,0.8,0.4,40.48,100000000,99999569.648285,99920847.1010671,99999589.4142069,99999987.3816731
54,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-239,-239,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
55,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-238,-238,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
56,https://en.wikipedia.org/wiki/Battle_of_Sentinum,-238,-238,"Roman Republic,","Samnium,Senegal,",Battle of Sentinum,"Benin, Sassoferrato, Marche,Italy,",0.000473879199972,0.002583294393557,0.002104580633583,2.02704072427535E-05,False,1,0.263636363636364,2.55003624909377,0.085290772910866,0.824979375515612,100000000,99952634.525516,99742336.1821404,99789983.9323903,99997973.0003638
