https://en.wikipedia.org/wiki/Somali_Civil_War,1991,Ongoing,"SSDF,SNM,SPM,USC,United Nations,UNOSOM I,Unified Task Force,UNOSOM II,Transitional Federal Government,Ethiopia,AMISOM,ARPCT,Federal Government of Somalia,AMISOM,United States","Somali Democratic Republic,SNA,SNF,USC,Islamic Courts Union,Oromo Liberation Front,Ras Kamboni Brigades,Jabhatul Islamiya,Muaskar Anole,Foreign Mujahideen,Hizbul Islam,Islamic State of Iraq and the Levant",Somali Civil War,Somalia,62,62,-1,-1,False,0
https://en.wikipedia.org/wiki/Georgian_Civil_War,1991,1993,"Georgian State Council,Russia","Zviadists,National Guard of Georgia",Georgian Civil War,"Georgia,Tbilisi,Mingrelia,Abkhazia,South Ossetia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/1991_uprisings_in_Iraq,1991,1991,,Kurdistan,1991 uprisings in Iraq,Iraq,5003,205015,304504,166006,False,0
https://en.wikipedia.org/wiki/Bosnian_War,1992,1995,"Bosnia and Herzegovina,Croatia,NATO","Republika Srpska,Republic of Serbian Krajina,Western Bosnia",Bosnian War,Bosnia and Herzegovina,62119,8499,210071,110334,False,0
https://en.wikipedia.org/wiki/1992_Venezuelan_coup_d%27%C3%A9tat_attempts,1992,1992,Venezuela,,1992 Venezuelan coup d'état attempts,Venezuela,543,543,-1,-1,False,0
https://en.wikipedia.org/wiki/East_Prigorodny_Conflict,1992,1992,"North Ossetian militia and security forces,North Ossetian Republican Guard,South Ossetian militia,Don Cossacks,Terek Cossacks,Russian Army",Ingush militia,East Prigorodny Conflict,"North Ossetia–Alania,Ingushetia",575,814,-1,-1,False,0
https://en.wikipedia.org/wiki/Civil_war_in_Afghanistan_(1992%E2%80%931996),1992,1996,"Taliban,Al Qaeda,Pakistan,Saudi Arabia,Hezbi Islami,Pakistan,Iran,Uzbekistan,Russia","Unit Party,Hezbi Islami",Civil war in Afghanistan (1992–1996),Afghanistan,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_Transnistria,1992,1992,"Transnistria,Russian Volunteers,Ukrainian Volunteers,Don Cossacks","Moldova,Romanian Volunteers and advisors",War of Transnistria,"Transnistria,Moldova",1808,1946,35000,28000,False,0
https://en.wikipedia.org/wiki/War_in_Abkhazia_(1992%E2%80%931993),1992,1993,"Abkhazia,Russia,Confederation of Mountain Peoples of the Caucasus,Russian Cossacks",Georgia,War in Abkhazia (1992–1993),"Abkhazia,Georgia",12168,265031,-1,-1,False,0
https://en.wikipedia.org/wiki/Civil_war_in_Tajikistan,1992,1997,"Tajikistan,Russia,Uzbekistan","Taliban,Afghanistan",Civil war in Tajikistan,Tajikistan,unknown,unknown,35584,30000,False,0
https://en.wikipedia.org/wiki/Burundian_Civil_War,1993,2005,"Burundian government,Burundian military,ONUB,African Union Mission in Burundi","Hutu,FNL,Tutsi",Burundian Civil War,"Burundi,Zaire,DR Congo",300000,300000,52101,14004,False,0
https://en.wikipedia.org/wiki/Republic_of_the_Congo_Civil_War_(1993%E2%80%931994),1993,1994,"Republic of the Congo,Gabon",Congolese Party of Labour,Republic of the Congo Civil War (1993–1994),Republic of the Congo,2000,2000,-1,-1,False,0
https://en.wikipedia.org/wiki/Ethnic_conflict_in_Nagaland,1993,Ongoing,"India,Nagaland,Burma,Sagaing Region","CKRF,KDF,KIA,KIF,KKK,KLA,KNF,RNHPF,UKDA,UKLF,UNPC",Ethnic conflict in Nagaland,"Nagaland,Northeast India",unknown,unknown,2,12,False,0
https://en.wikipedia.org/wiki/1993_Russian_constitutional_crisis,1993,1993,"President of Russia,Main Administration of Protection,Ministry of the Interior,Ministry of Defence,Kantemirovskaya Tank Division,Taman Division,FAPSI,Alpha Group,Vympel","Supreme Soviet of Russia,Vice President of Russia",1993 Russian constitutional crisis,"Moscow,Russia",584,584,-1,-1,False,0
https://en.wikipedia.org/wiki/Iraqi_Kurdish_Civil_War,1994,1997,"PUK,INC,PKK,KCP,Iran,SCIRI,United States","KDP,Iraq,Turkey,PDKI,Iran",Iraqi Kurdish Civil War,Iraq,13019,13019,85609,41028,False,0
https://en.wikipedia.org/wiki/Armenian-Azerbaijani_border_conflict,1994,Ongoing,"Armenia,Russia","Azerbaijan,Turkey",Armenian-Azerbaijani border conflict,"Line of Contact (Nagorno-Karabakh),Armenia–Azerbaijan border",3226,3226,82,118,False,0
https://en.wikipedia.org/wiki/Chiapas_conflict,1994,Ongoing,Mexico,Zapatista Army of National Liberation,Chiapas conflict,"Chiapas,Mexico",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Zapatista_uprising,1994,1994,Mexico,Zapatista Army of National Liberation,Zapatista uprising,"Chiapas,Mexico",8,8,200003,3003,False,0
https://en.wikipedia.org/wiki/1994_Bophuthatswana_crisis,1994,1994,"BDF Mutineers,SADF","Government of Bophuthatswana,Afrikaner Volksfront,AWB",1994 Bophuthatswana crisis,South Africa,23,344,5107,10011,False,0
https://en.wikipedia.org/wiki/Yemeni_Civil_War_(1994),1994,1994,Yemen,Democratic Republic of Yemen,Yemeni Civil War (1994),Yemen,5939,6513,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Chechen_War,1994,1996,"Chechen Republic of Ichkeria,Foreign mujahideen,Ukrainian volunteers",Russia,First Chechen War,"Chechnya,Ingushetia,Stavropol Krai,Dagestan,Russia",26667,94572,7207,94317,False,0
https://en.wikipedia.org/wiki/Caprivi_conflict,1994,1999,Namibia,Caprivi Liberation Army,Caprivi conflict,"Caprivi Strip,Namibia",unknown,132,-1,-1,False,0
https://en.wikipedia.org/wiki/Cenepa_War,1995,1995,Peru,Ecuador,Cenepa War,,826,545,-1,-1,False,0
https://en.wikipedia.org/wiki/Insurgency_in_Ogaden,1994,2018,Ethiopia,Ogaden National Liberation Front,Insurgency in Ogaden,"Somali Region,Ethiopia",1300,1300,182505,3000,False,0
https://en.wikipedia.org/wiki/Second_Afar_Insurgency,1995,2018,"Ethiopia,RSADO,DMLEK,EPLF,ENSF,DFEU","Eritrea,ARDUF",Second Afar Insurgency,"Afar Region,Ethiopia,Southern Red Sea Region,Eritrea",569,569,-1,-1,False,0
https://en.wikipedia.org/wiki/Hanish_Islands_conflict,1995,1995,Eritrea,Yemen,Hanish Islands conflict,"Greater Hanish,Zaqar,Hanish archipelago",14,216,unknown,200,False,0
https://en.wikipedia.org/wiki/ADF_insurgency,1996,Ongoing,"Uganda,Democratic Republic of the Congo","Allied Democratic Forces,National Army for the Liberation of Uganda",ADF insurgency,"Uganda,Democratic Republic of the Congo",110,482,23,2733,False,0
https://en.wikipedia.org/wiki/Nepalese_Civil_War,1996,2006,,"Kingdom of Nepal,Government,United States,India,United Kingdom,France,Portugal,European Union,China",Nepalese Civil War,Nepal,4508,8208,95000,50000,False,0
https://en.wikipedia.org/wiki/Civil_war_in_Afghanistan_(1996%E2%80%932001),1996,2001,"Islamic State of Afghanistan,United States of America,United Kingdom,Canada,Australia,Iran,India","Taliban,Islamic Emirate of Afghanistan,Pakistan",Civil war in Afghanistan (1996–2001),Afghanistan,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Congo_War,1996,1997,"AFDL,Uganda,Rwanda,Burundi,Angola","Zaire,UNITA,Army for the Liberation of Rwanda,Interahamwe",First Congo War,"Zaire,Uganda,Sudan,[5]",35024,8000,100000,67620,False,0
https://en.wikipedia.org/wiki/Albanian_Rebellion_of_1997,1997,1997,"Albania,Germany,Italy",,Albanian Rebellion of 1997,Albania,5802,5802,unknown,37000,False,0
https://en.wikipedia.org/wiki/Republic_of_the_Congo_Civil_War_(1997%E2%80%931999),1997,1999,"Republic of the Congo,Denis Sassou Nguesso,Hutu,Angola","Republic of the Congo,Pascal Lissouba,Ninja militia",Republic of the Congo Civil War (1997–1999),Republic of the Congo,200000,200000,19503,11107,False,0
https://en.wikipedia.org/wiki/1997_clashes_in_Cambodia,1997,1997,"Hun Sen,CPP,Vietnam","Norodom Ranariddh,FUNCINPEC,Khmer Rouge",1997 clashes in Cambodia,"Cambodia,Phnom Penh,Samrong,Sisophon,Pailin,O'Smach",unknown,45,-1,-1,False,0
https://en.wikipedia.org/wiki/1998_Monrovia_clashes,1998,1998,Taylor,"Nigeria,United States",1998 Monrovia clashes,"Monrovia,Liberia",unknown,307,unknown,unknown,False,0
https://en.wikipedia.org/wiki/War_in_Abkhazia_(1998),1998,1998,Abkhazia,"White Legion,Mkhedrioni,Forest Brotherhood",War in Abkhazia (1998),"Abkhazia,Georgia",332,270,1502,400,False,0
https://en.wikipedia.org/wiki/Kosovo_War,1998,1999,"KLA,Republic of Kosova,NATO,Belgium,Canada,Denmark,France,Germany,Italy,Luxembourg,Netherlands,Norway,Portugal,Spain,Turkey,United Kingdom,United States",Yugoslavia,Kosovo War,"Autonomous Province of Kosovo and Metohija,Serbia,FR Yugoslavia,Albania,[4],[5],[6],[7]",4025,3881,38207,148922,False,0
https://en.wikipedia.org/wiki/Eritrean%E2%80%93Ethiopian_War,1998,2000,"Ethiopia,CIS,Ukraine,Libya,Bulgaria","Eritrea,CIS,Russia,Belarus,United States,Israel",Eritrean–Ethiopian War,,106043,367276,250035,650037,False,0
https://en.wikipedia.org/wiki/Second_Congo_War,1998,2003,"Democratic Republic of the Congo,Angola,Chad,Namibia,Zimbabwe,LRA,Sudan,ADF,UNRF II,FNI,FDLR,Interahamwe,RDR,ALiR,Hutu,FROLINA","RCD,Banyamulenge,MLC,Forces for Renewal,UPC,Tutsi,UNITA,Uganda,Rwanda,Burundi",Second Congo War,Democratic Republic of the Congo,unknown,4002,50020,53001,False,0
https://en.wikipedia.org/wiki/Guinea-Bissau_Civil_War,1998,1999,"Military rebels,MFDC,United States","Senegal,Guinea,France",Guinea-Bissau Civil War,Guinea-Bissau,unknown,unknown,1700,unknown,False,0
https://en.wikipedia.org/wiki/Al-Qaeda_insurgency_in_Yemen,1998,Ongoing,"Republic of Yemen,Yemen Army,Yemeni Republican Guard,Yemeni Air Force,United States,Houthis,Iran",Islamic Jihad of Yemen,Al-Qaeda insurgency in Yemen,Yemen,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Batken_Conflict,1999,1999,"Kyrgyzstan,Uzbekistan",Islamic Movement of Uzbekistan,Batken Conflict,"Batken Region,Kyrgyzstan",32,1150,unknown,1000,False,0
https://en.wikipedia.org/wiki/Kargil_War,1999,1999,India,Pakistan,Kargil War,"Kargil district,Jammu and Kashmir,Ladakh",3509,19639,30000,5000,False,0
https://en.wikipedia.org/wiki/1999_East_Timorese_crisis,1999,2000,"East Timor,Australia,New Zealand,United Kingdom,United States,Portugal","Aitarak,Besi Merah Putih,Laksaur,Mahidi",1999 East Timorese crisis,East Timor,64,662,-1,-1,False,0
https://en.wikipedia.org/wiki/Insurgency_in_the_Pre%C5%A1evo_Valley,1999,2001,FR Yugoslavia,UÇPMB,Insurgency in the Preševo Valley,"Preševo,Bujanovac,Medveđa,FR Yugoslavia",434,95,1606,3600,False,0
https://en.wikipedia.org/wiki/Maluku_sectarian_conflict,1999,2002,,,Maluku sectarian conflict,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Liberian_Civil_War,1999,2003,"Armed Forces,LURD,MODEL,Guinea,Sierra Leone,United Kingdom,United States","Armed Forces,ATU,SOD,SSS,NPFL,NPP,RUF,RDFG,Moldova",Second Liberian Civil War,"Liberia,Guinea,Sierra Leone,Ivory Coast",450003,450003,-1,-1,False,0
https://en.wikipedia.org/wiki/Ituri_conflict,1999,2007,"Hema,Union of Congolese Patriots,Uganda,Democratic Republic of the Congo,MONUC,Artemis","Lendu,Nationalist and Integrationist Front,Front for Patriotic Resistance in Ituri,Popular Front for Justice in Congo",Ituri conflict,"Ituri,Democratic Republic of the Congo",203770,203770,3000,6770,False,0
https://en.wikipedia.org/wiki/War_of_Dagestan,1999,1999,"Russia,Armed Forces,Ground Forces,Air Force,Navy,VDV,MVD,Internal Troops,Militsiya,OMON,GRU,Spetsnaz,Dagestan","Islamic Djamaat of Dagestan,CPID,IIPB,SPIR,Islamic religious police",War of Dagestan,"Dagestan,Russia",6,1229,11505,17000,False,0
https://en.wikipedia.org/wiki/Second_Chechen_War,1999,2009,"Russian Federation,Chechen Republic","Chechen Republic of Ichkeria,Caucasian Front,Caucasus Emirate,Arab Mujahideen",Second Chechen War,"Chechnya,Dagestan,Ingushetia",7425,16299,80010,52023,False,0
https://en.wikipedia.org/wiki/Six-Day_War_(2000),2000,2000,Rwanda,Uganda,Six-Day War (2000),"Kisangani,Democratic Republic of the Congo",unknown,2476,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Intifada,2000,2005,"Israel,Israel Defense Forces,Shin Bet,Israel Police,Israel Border Police,Civil Guard,Mishmeret Yesha","Palestinian Authority,PLO,Preventive Security Force,Palestinian National Security Forces,Fatah,PFLP,DFLP,Hamas,Islamic Jihad,Popular Resistance Committees,Others,Iraq",Second Intifada,"Palestinian Authority,Israel",1010,3354,-1,-1,False,0
https://en.wikipedia.org/wiki/2000%E2%80%932006_Shebaa_Farms_conflict,2000,2006,Israel,"Hezbollah,Syria,Iran",2000–2006 Shebaa Farms conflict,"Shebaa Farms,Golan Heights,Lebanon",55,15,-1,-1,False,0
https://en.wikipedia.org/wiki/2001_Bangladesh-India_border_clashes,2001,2001,Bangladesh,India,2001 Bangladesh-India border clashes,"Bangladesh–India border,Gowainghat, Sylhet,East Khasi Hills, Meghalaya",8,61,1010,28,False,0
https://en.wikipedia.org/wiki/Kurdistan_Islamist_conflict,2001,2003,"Patriotic Union of Kurdistan,Kurdistan Democratic Party,United States,United States Army","Kurdistan Islamic Group,Kurdistan Islamic Movement",Kurdistan Islamist conflict,Iraqi Kurdistan,207,138,1747,70051,False,0
https://en.wikipedia.org/wiki/Insurgency_in_the_Republic_of_Macedonia,2001,2001,"Macedonia,Ukraine,Bulgaria",National Liberation Army,Insurgency in the Republic of Macedonia,"Polog,Kumanovo,Republic of Macedonia,Yugoslavia,UN-administered,Kosovo",72,134,13000,35013,False,0
https://en.wikipedia.org/wiki/War_on_Terror,2001,Ongoing,"United States,United Kingdom,France,Russia,NATO,Albania,Belgium,Bulgaria,Canada,Croatia,Czech Republic,Denmark,Estonia,Germany,Greece,Hungary,Iceland,Italy,Latvia,Lithuania,Luxembourg,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Turkey,Afghanistan,Cameroon,China,Egypt,India,Iraq,Lebanon,Libya,Mali,Nigeria,Pakistan,Philippines,Somalia,Somaliland,Syria,Yemen,Mozambique,Abkhazia,Algeria,Andorra,Artsakh,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Benin,Bosnia and Herzegovina,Brunei,Burkina Faso,Burundi,Cambodia,Chad,Colombia,Congo,Cuba,Cyprus,Djibouti,Dominican Republic,East Timor,El Salvador,Eritrea,Ethiopia,Fiji,Finland,Georgia,Ghana,Honduras,Indonesia,Iran,Ireland,Israel,Japan,Jordan,Kazakhstan,Kenya,North Korea,South Korea,Kosovo,Kuwait,Kyrgyzstan,Laos,Liechtenstein,Malaysia,Malta,Maldives,Mauritania,Mexico,Mongolia,Morocco,Moldova,Myanmar,Nepal,New Zealand,Nicaragua,Niger,Northern Cyprus,Oman,Panama,Paraguay,Peru,Qatar,Rwanda,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,South Africa,South Ossetia,Sri Lanka,Sudan,Sweden,Switzerland,Taiwan,Tajikistan,Thailand,Togo,Tonga,Transnistria,Tunisia,Turkmenistan,Uganda,Ukraine,United Arab Emirates,Uzbekistan,Venezuela,Vietnam,Axis of Resistance,Iran,Syria,Houthis,Hamas,Hezbollah,PIJ,IRGC,Resolute Support Mission,Operation Enduring Freedom Allies,Northern Alliance","AQAP,AQIM,AQIS,Khorasan,AQKB,Abdullah Azzam Brigades,Imam Shamil Battalion,Islamist lone wolves,ISIL,Sinai Province,Libya Province,Khorasan Province,Yemen Province,Boko Haram,Caucasus Province,ISS,Abu Sayyaf,Sheikh Omar Hadid Brigade,IMU,MIT,Afghan Taliban,Pakistani Taliban,East Turkestan Islamic Movement,Haqqani network,TNSM,Bangsamoro Islamic Freedom Fighters,Hizbul Mujahideen,Ansaru,Mullah Dadullah Front,Fidai Mahaz,Shura Council of Benghazi Revolutionaries,Islamic Jihad Union,Masked Brigade,Jamaah Ansharut Tauhid,Indian Mujahideen,Moroccan Islamic Combatant Group,Soldiers of Egypt,Rajah Sulaiman movement,Salafia Jihadia,Turaifie group,Abu Sayyaf,Jemaah Islamiyah,JTJ,Free Aceh Movement,Salafist Group for Preaching and Combat,Tunisian Combatant Group,Islamic State of Iraq,MOJWA,Jundallah,Hizbul Islam,Islamic Courts Union,Caucasus Emirate,Ansar Dine,Maute Group,Islamic Emirate of Waziristan,Rajah Sulaiman Movement,Islamic Jihad of Yemen,Black Banner Organization,Iraqi Baath Party loyalists",War on Terror,,100,100,-1,-1,False,0
https://en.wikipedia.org/wiki/Perejil_Island_crisis,2002,2002,Spain,Morocco,Perejil Island crisis,Perejil Island,unknown,unknown,991,9,False,0
https://en.wikipedia.org/wiki/2002%E2%80%932003_conflict_in_the_Pool_Department,2002,2003,Republic of the Congo,Ninja militia,2002–2003 conflict in the Pool Department,"Pool Department,Republic of the Congo",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Operation_Enduring_Freedom_%E2%80%93_Philippines,2002,2015,"Republic of the Philippines,Armed Forces of the Philippines,United States of America,United States Armed Forces","Jihadist groups,Abu Sayyaf,BIFF,Maute Group,Jemaah Islamiyah",Operation Enduring Freedom – Philippines,"Mindanao,Philippines",50,50,116515,5315,False,0
https://en.wikipedia.org/wiki/Operation_Enduring_Freedom_%E2%80%93_Horn_of_Africa,2002,Ongoing,"NATO,Belgium,Canada,Denmark,France,Germany,Greece,Italy,Netherlands,Portugal,Spain,Turkey,United Kingdom,United States,Djibouti,Somalia,Ethiopia,Sudan,Seychelles,Kenya,Australia,Azerbaijan,China,European Union,India,Indonesia,Japan,Kazakhstan,Kyrgyzstan,Malaysia,New Zealand,Pakistan,Russia,Singapore,South Korea,Tajikistan,Thailand,Turkmenistan,Uganda,Ukraine,Uzbekistan,Dai Hong Dan incident,North Korea","Insurgents,Islamic State of Iraq and the Levant,Islamic Courts Union,Hizbul Islam,Ras Kamboni Brigades,Jabhatul Islamiya,Pirates",Operation Enduring Freedom – Horn of Africa,"Horn of Africa,Gulf of Aden,Guardafui Channel",52,4422,500,500,False,0
https://en.wikipedia.org/wiki/First_Ivorian_Civil_War,2002,2007,"Ivory Coast,COJEP,Belarus,Russia,Bulgaria,France,UNOIC","FNCI,Liberia,Burkina Faso",First Ivorian Civil War,Ivory Coast,1500,300,-1,-1,False,0
https://en.wikipedia.org/wiki/Taliban_insurgency,2002,Ongoing,"Afghanistan,Afghan National Security Forces,RS,Australia,Croatia,Czech Republic,Georgia,Germany,Italy,Romania,Spain,Turkey,United Kingdom,United States,Hezbe Wahdat,India,ISAF,Albania,Armenia,IPAP,Australia,GP,Austria,PfP,Azerbaijan,PfP,Bahrain,ICI,Belgium,Bosnia and Herzegovina,IPAP,Bulgaria,Canada,Croatia,Czech Republic,Denmark,El Salvador,Estonia,Finland,PfP,France,Georgia,IPAP,Germany,Greece,Hungary,Iceland,Ireland,PfP,Italy,Jordan,MD,Latvia,Lithuania,Luxembourg,Malaysia,Mongolia,GP,Montenegro,PfP,Netherlands,New Zealand,GP,Norway,Poland,Portugal,Republic of Macedonia,MAP,Romania,Singapore,Slovakia,Slovenia,South Korea,GP,Spain,Sweden,PfP,Switzerland,PfP,Tonga,Turkey,Ukraine,PfP,United Arab Emirates,ICI,United Kingdom,United States","Taliban,Haqqani network,Pakistan,Russia,China,Qatar,Iran,Saudi Arabia,Islamic Jihad Union,Turkistan Islamic Party,Dadullah Front,Fidai Mahaz,High Council of Afghanistan Islamic Emirate",Taliban insurgency,Afghanistan,1582,76,113,2719,False,0
