https://en.wikipedia.org/wiki/Trojan_War,c. 1194 BC,c. 1184 BC,"Achaeans,Mycenaens,Spartans",Troy,Trojan War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ugarit#Destruction,c. 1190 BC,c. 1190 BC,Sea Peoples,Ugarit,Ugarit,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_the_Delta,c. 1175 BC,c. 1175 BC,Egypt,Sea Peoples,Battle of the Delta,Nile Delta,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Nebuchadnezzar_I#War_with_Elam,c. 1110 BC,c. 1110 BC,Babylonia,Elam,Nebuchadnezzar I,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Muye,c. 1046 BC,c. 1046 BC,Zhou,Shang Dynasty,Battle of Muye,"Muye,Yin,Henan",unknown,unknown,700000,52000,False,0
https://en.wikipedia.org/wiki/Rebellion_of_the_Three_Guards,c. 1042–BC,c. 1039 BC,King Cheng of Zhou,Shu Du of Cai,Rebellion of the Three Guards,"China,North China Plain,[10],[18],Shandong,Jiangsu,[19]",25,25,-1,-1,False,0
https://en.wikipedia.org/wiki/Assyrian_conquest_of_Aram,854 BC,846 BC,Assyrian Empire,Aram,Assyrian conquest of Aram,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Colchis,757 BC,723 BC,Colchis,Diauehi,Colchis,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Messenian_War,740 BC,720 BC,Sparta,Messenia,First Messenian War,Messenia,1800,2700,4500,unknown,False,0
https://en.wikipedia.org/wiki/Syro-Ephraimite_War,736 BC,732 BC,"Assyrian Empire,Kingdom of Judah","Aram,Kingdom of Israel",Syro-Ephraimite War,"Kingdom of Israel (Samaria),Aram-Damascus,Kingdom of Judah,Levant",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Piye#Conquest_of_Egypt,732 BC,before 721 BC,"Nubia,Upper Egypt,Hermopolis","Middle Egypt,Lower Egypt",Piye,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Colchis#Persian_rule,725 BC,725 BC,Colchis,"Scythia,Cimmerians",Colchis,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Spring_and_Autumn_period,722 BC,481 BC,,,Spring and Autumn period,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Urartu%E2%80%93Assyria_War,714 BC,after 706 BC,,Urartu,Urartu–Assyria War,Van,-1,-1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Lelantine_War,710 BC,650 BC,,,Lelantine War,Euboea,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Sennacherib#War_with_Babylon,703 BC,689 BC,,"Babylonia,Chaldea,Aramaea,Elam",Sennacherib,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Sennacherib%27s_campaign_in_Judah,701 BC,701 BC,"Kingdom of Judah,Kushite Egypt",,Sennacherib's campaign in Judah,"Judah,Phoenicia,Philistia,Levant",200197,200197,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Second_Messenian_War,685 BC,668 BC,"Corinth,Lepreo,Cretan,mercenaries","Arcadia,Sicyon,Elis,Argos",Second Messenian War,Peloponnese,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Esarhaddon,671 BC,after 664 BC,,"Egypt,Kingdom of Kush",Esarhaddon,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Assyrian_conquest_of_Elam,655 BC,639 BC,,Elam,Assyrian conquest of Elam,"Mesopotamia,Elam",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Shamash-shum-ukin,652 BC,648 or 646 BC,,"Assyrian Babylon,Mesopotamian Sealands,Elam,Chaldea,Guti,Amurru kingdom,Meluhha,Arab",Shamash-shum-ukin,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_Qi%27s_succession,643 BC,642 BC,,,War of Qi's succession,"State,Qi",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Roman-Latin_wars,642 BC,338 BC,"Roman Kingdom,Roman Republic",Latins,Roman-Latin wars,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Cylon_of_Athens,632 BC,632 BC,Athens,"Cylon of Athens,Megara",Cylon of Athens,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Revolt_of_Babylon_(626_BC),626 BC,626 BC,Babylonia,,Revolt of Babylon (626 BC),Babylon,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Fall_of_Assur,614 BC,614 BC,Media,,Fall of Assur,Assur,unknown,1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Battle_of_Nineveh_(612_BC),c. 612 BC,c. 612 BC,"Medes,Persians,Elamites,Scythians,Chaldea,Cimmerians",,Battle of Nineveh (612 BC),Nineveh,unknown,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Fall_of_Harran,608 BC,608 BC,Media,,Fall of Harran,Harran,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Battle_of_Carchemish,c. 605 BC,c. 605 BC,,Egypt,Battle of Carchemish,Carchemish,unknown,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Jewish%E2%80%93Babylonian_war,601 BC,586 BC,"Moab,Ammon,Chaldea",Kingdom of Judah,Jewish–Babylonian war,"Judah,Jerusalem",4200,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/First_Sacred_War,595 BC,585 BC,"Amphictyonic League of Delphi,Sicyon",Kirrha,First Sacred War,Greece,-1,-1,-1,-1,False,0
