https://en.wikipedia.org/wiki/Spanish%E2%80%93Ta%C3%ADno_War_of_San_Juan%E2%80%93Borik%C3%A9n,1511,1529,Crown of Castile,Taínos,Spanish–Taíno War of San Juan–Borikén,,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Malayan%E2%80%93Portuguese_war,1511,1641,Portuguese Empire,"Malacca Sultanate,Ming dynasty,Dutch East India Company,Johor Sultanate",Malayan–Portuguese war,"Malacca,Malaysia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Bengal_Sultanate%E2%80%93Kingdom_of_Mrauk_U_War_of_1512%E2%80%931516,1512,1516,Bengal Sultanate,Kingdom of Mrauk U,Bengal Sultanate–Kingdom of Mrauk U War of 1512–1516,"Chittagong,Arakan",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Fourth_Muscovite%E2%80%93Lithuanian_War,1512,1522,"Grand Duchy of Moscow,Livonian Order","Grand Duchy of Lithuania,Kingdom of Poland,Crimean Tatars",Fourth Muscovite–Lithuanian War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Spanish_conquest_of_Iberian_Navarre,1512,1521,"Crown of Castile,Crown of Aragon",Kingdom of Navarre,Spanish conquest of Iberian Navarre,Kingdom of Navarre,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Poor_Conrad,1514,1514,Duchy of Württemberg,,Poor Conrad,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Gy%C3%B6rgy_D%C3%B3zsa,1514,1514,Kingdom of Hungary,,György Dózsa,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Chaldiran,1514,1514,Ottoman Empire,Safavid Empire,Battle of Chaldiran,"Chaldiran, near Khoy,Iran",2029,5030,160595,175044,False,0
https://en.wikipedia.org/wiki/Slovene_Peasant_Revolt,1515,1515,Holy Roman Empire,Slovene,Slovene Peasant Revolt,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Arumer_Zwarte_Hoop,1515,1523,Habsburg Netherlands,,Arumer Zwarte Hoop,"Friesland,Netherlands",-1,-1,unknown,4000,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Mamluk_War_(1516%E2%80%9317),1516,1517,Ottoman Empire,Mamluk Sultanate,Ottoman–Mamluk War (1516–17),"Anatolia,Levant,Egypt (region)",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Cao_rebellion,1516,1521,Lê dynasty,Trần Cao,Trần Cao rebellion,Đại Việt,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Prince_of_Ning_rebellion,1519,1519,Ming dynasty,Prince of Ning,Prince of Ning rebellion,Jiangxi Province,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Polish%E2%80%93Teutonic_War_(1519%E2%80%931521),1519,1521,Kingdom of Poland,Teutonic Knights,Polish–Teutonic War (1519–1521),Monastic State of the Teutonic Knights,-1,-1,50000,50000,False,0
https://en.wikipedia.org/wiki/Spanish_conquest_of_the_Aztec_Empire,1519,1521,"conquistadors,Tlaxcala",Aztec Triple Alliance,Spanish conquest of the Aztec Empire,Aztec Empire,2833,200313,200000,401300,False,0
https://en.wikipedia.org/wiki/Revolt_of_the_Brotherhoods,1519,1522,Royalists of Aragon,Agermanats rebels,Revolt of the Brotherhoods,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hildesheim_Diocesan_Feud,1519,1523,"Bishopric of Hildesheim,County of Schaumburg,County of Diepholz,County of Hoya",Principality of Calenberg,Hildesheim Diocesan Feud,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Celali_rebellions,1519,1659,Ottoman Empire,Alevi,Celali rebellions,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Revolt_of_the_Comuneros,1520,1521,Royalist Castilians,Comuneros rebels,Revolt of the Comuneros,Crown of Castile,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Battle_of_Tam%C3%A3o,1521,1521,Ming dynasty,Portuguese Empire,First Battle of Tamão,Tuen Mun,unknown,2,50,5,False,0
https://en.wikipedia.org/wiki/Swedish_War_of_Liberation,1521,1523,"Sweden,Free City of Lübeck","Denmark,Kalmar Union",Swedish War of Liberation,Scandinavia,4000,10000,12000,27000,False,0
https://en.wikipedia.org/wiki/Italian_War_of_1521%E2%80%931526,1521,1526,"Empire of Charles V,Spain,Holy Roman Empire,Kingdom of England,Papal States","France,Republic of Venice",Italian War of 1521–1526,"Italy,France,Spain",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Musso_War,1521,1532,Three Leagues,Duchy of Milan,Musso War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Civil_War_(Kazakh_Khanate),1522,1538,,,First Civil War (Kazakh Khanate),Kazakh Khanate,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Knights%27_Revolt,1522,1522,Holy Roman Empire,,Knights' Revolt,"Trier,Landstuhl",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Battle_of_Tam%C3%A3o,1522,1522,Ming dynasty,Portuguese Empire,Second Battle of Tamão,Tuen Mun,unknown,2,50,5,False,0
https://en.wikipedia.org/wiki/Siege_of_Rhodes_(1522),1522,1522,Ottoman Empire,"Knights Hospitaller,Republic of Venice",Siege of Rhodes (1522),Rhodes,194005,5022,120228,7407,False,0
https://en.wikipedia.org/wiki/Franconian_War,1523,1523,Swabian League,Robber Barons,Franconian War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/German_Peasants%27_War,1524,1525,Swabian League,,German Peasants' War,"German-speaking,Central Europe,Germany,Alsace,Switzerland,Austria",100000,unknown,300000,14500,False,0
https://en.wikipedia.org/wiki/Dalecarlian_rebellions,1524,1533,,Dalarna,Dalecarlian rebellions,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Amicable_Grant,1525,1525,Kingdom of England,,Amicable Grant,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/War_of_the_League_of_Cognac,1526,1530,"Empire of Charles V,Spain,Holy Roman Empire,Republic of Genoa","France,Papal States,Republic of Venice,Republic of Florence,Kingdom of England,Duchy of Milan",War of the League of Cognac,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Moh%C3%A1cs,1526,1526,Ottoman Empire,"Kingdom of Hungary,Kingdom of Croatia,Kingdom of Bohemia,Holy Roman Empire,Duchy of Bavaria,Papal States,Kingdom of Poland",Battle of Mohács,"Mohács,Kingdom of Hungary",3511,60034,125206,65139,False,0
https://en.wikipedia.org/wiki/Sinhalese%E2%80%93Portuguese_War,1527,1638,Portuguese Empire,"Kingdom of Sitawaka,Kingdom of Kandy",Sinhalese–Portuguese War,Sri Lanka,unknown,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Spanish_conquest_of_Yucat%C3%A1n,1527,1697,conquistadors,Maya,Spanish conquest of Yucatán,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hungarian_campaign_of_1527%E2%80%931528,1527,1528,"Archduchy of Austria,Holy Roman Empire,Kingdom of Bohemia,Kingdom of Croatia,Papal States,Serbs","Ottoman Empire,Moldavia",Hungarian campaign of 1527–1528,,unknown,unknown,60000,30000,False,0
https://en.wikipedia.org/wiki/Ethiopian%E2%80%93Adal_war,1529,1543,"Ethiopian Empire,Portuguese Empire","Adal Sultanate,Ottoman Empire",Ethiopian–Adal war,"Ethiopia,Somaliland,Djibouti,Eritrea",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Westrogothian_rebellion,1529,1529,,,Westrogothian rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_War_of_Kappel,1529,1529,"Protestants,Zürich","Catholics,Uri,Schwyz,Zug",First War of Kappel,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Suleiman_I%27s_campaign_of_1529,1529,1529,"Ottoman Empire,Moldavia","Archduchy of Austria,Holy Roman Empire,Kingdom of Bohemia,Papal States,Kingdom of Croatia",Suleiman I's campaign of 1529,,20002,40002,unknown,158305,False,0
https://en.wikipedia.org/wiki/Siege_of_Vienna_(1529),1529,1529,"Holy Roman Empire,Kingdom of Bohemia,Electorate of the Palatinate","Ottoman Empire,Moldavia",Siege of Vienna (1529),"Vienna,Holy Roman Empire",1519,15004,38002,345003,False,0
https://en.wikipedia.org/wiki/Inca_Civil_War,1529,1532,"Inca Empire,Huáscar,Tumebamba",Atahualpa,Inca Civil War,"Peru,Ecuador",100000,unknown,500000,400000,False,0
https://en.wikipedia.org/wiki/Little_War_in_Hungary,1530,1552,"Archduchy of Austria,Holy Roman Empire,Papal States,Kingdom of Bohemia,Kingdom of Croatia","Ottoman Empire,Moldavia,Wallachia,Serbian Despotate,France",Little War in Hungary,Kingdom of Hungary,unknown,unknown,120000,140130,False,0
https://en.wikipedia.org/wiki/Second_War_of_Kappel,1531,1531,"Catholics,Uri,Schwyz,Zug","Protestants,Zürich",Second War of Kappel,Switzerland,unknown,500,7000,2000,False,0
https://en.wikipedia.org/wiki/Spanish_conquest_of_the_Inca_Empire,1532,1572,conquistadors,Inca Empire,Spanish conquest of the Inca Empire,,unknown,8300000,3169,100001,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Safavid_War_(1532%E2%80%931555),1532,1555,Ottoman Empire,Safavid Empire,Ottoman–Safavid War (1532–1555),"Mesopotamia,Armenian Highlands,Iranian Azarbaijan",-1,-1,60010,200300,False,0
https://en.wikipedia.org/wiki/Yaqui_Wars,1533,1929,"Crown of Castile,Spain,United States","Yaqui,Mayo,Opata,Pima",Yaqui Wars,"Sonora,Mexico,Arizona,United States,Texas,United States",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/L%C3%AA%E2%80%93M%E1%BA%A1c_War,1533,1677,Revival Lê dynasty,Mạc dynasty,Lê–Mạc War,Northern Vietnam,unknown,unknown,120000,60000,False,0
https://en.wikipedia.org/wiki/Silken_Thomas_rebellion,1534,1534,Kingdom of England,Irish rebels,Silken Thomas rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/M%C3%BCnster_rebellion,1534,1535,,Anabaptists,Münster rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Count%27s_Feud,1534,1536,"Christian III,Duchy of Schleswig,Holstein,Sweden,Duchy of Prussia,Jutland","Christian II,Christopher of Oldenburg,Free City of Lübeck,Scania,Malmö,Copenhagen,Zealand",Count's Feud,Denmark,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Fifth_Muscovite%E2%80%93Lithuanian_War,1534,1537,"Grand Duchy of Lithuania,Kingdom of Poland,Crimean Tatars",Grand Duchy of Moscow,Fifth Muscovite–Lithuanian War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Toungoo%E2%80%93Hanthawaddy_War,1534,1541,Toungoo dynasty,Hanthawaddy Kingdom,Toungoo–Hanthawaddy War,"Pegu,Irrawaddy delta,Prome,Martaban",unknown,4,37008,12002,False,0
https://en.wikipedia.org/wiki/Iguape_War,1534,1546,Captaincies of Brazil,Guaraní,Iguape War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Pilgrimage_of_Grace,1536,1537,Kingdom of England,English Roman Catholics,Pilgrimage of Grace,"York,Yorkshire",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Italian_War_of_1536%E2%80%931538,1536,1538,"Holy Roman Empire,Spain","France,Ottoman Empire",Italian War of 1536–1538,"Provence,Piedmont,Lombardy",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Bigod%27s_rebellion,1537,1537,Kingdom of England,English Roman Catholics,Bigod's rebellion,"Cumberland,Westmorland,England",216,216,-1,-1,False,0
https://en.wikipedia.org/wiki/Yemeni_Expedition_of_1538,1538,1538,Ottoman Empire,Zaidis,Yemeni Expedition of 1538,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Toungoo%E2%80%93Ava_War,1538,1545,Toungoo dynasty,"Ava Kingdom,Confederation of Shan States,Prome Kingdom",Toungoo–Ava War,"Prome,Salin,Irrawaddy delta",unknown,unknown,52180,64155,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Portuguese_conflicts_(1538%E2%80%931559),1538,1557,"Portuguese Empire,Ethiopian Empire","Ottoman Empire,Adal Sultanate,Ajuran Sultanate,Gujarat Sultanate",Ottoman–Portuguese conflicts (1538–1559),"Indian Ocean,Horn of Africa,Red Sea,India",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Revolt_of_Ghent_(1539%E2%80%931540),1539,1540,Holy Roman Empire,Ghent,Revolt of Ghent (1539–1540),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Mixt%C3%B3n_War,1540,1542,conquistadors,Caxcans,Mixtón War,,-1,-1,-1,-1,True,0
https://en.wikipedia.org/wiki/Dacke_War,1542,1543,,Småland,Dacke War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Italian_War_of_1542%E2%80%931546,1542,1546,"Empire of Charles V,Spain,Holy Roman Empire,Kingdom of England,Saxony,Brandenburg","France,Ottoman Empire",Italian War of 1542–1546,Low Countries,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Rough_Wooing,1542,1551,"Kingdom of Scotland,Kingdom of France",Kingdom of England,Rough Wooing,"Northern England,Scotland",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Koch%E2%80%93Ahom_conflicts,1543,1568,Kamata Kingdom,Ahom kingdom,Koch–Ahom conflicts,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Toungoo%E2%80%93Mrauk-U_War,1545,1547,Kingdom of Mrauk U,Toungoo dynasty,Toungoo–Mrauk-U War,Arakan,unknown,unknown,46056,40060,False,0
https://en.wikipedia.org/wiki/Schmalkaldic_War,1546,1547,"Empire of Charles V,Spain,Holy Roman Empire,Duchy of Saxony,Kingdom of Hungary,Kingdom of Bohemia,Lands of the Bohemian Crown","Schmalkaldic League,Electorate of Saxony,Hesse,Electorate of the Palatinate,Bremen,Free City of Lübeck,German",Schmalkaldic War,Holy Roman Empire,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Burmese%E2%80%93Siamese_War_(1547%E2%80%931549),1547,1549,Ayutthaya Kingdom,Toungoo dynasty,Burmese–Siamese War (1547–1549),,unknown,unknown,60244,6002,False,0
https://en.wikipedia.org/wiki/Jiajing_wokou_raids,1547,1565,Ming dynasty,Wokou,Jiajing wokou raids,"Jiangnan,Zhejiang,Fujian,Guangdong",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Revolt_of_the_Pitauds,1548,1549,France,,Revolt of the Pitauds,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Prayer_Book_Rebellion,1549,1549,Kingdom of England,,Prayer Book Rebellion,"Cornwall,Devon",2000,300,7000,8600,False,0
https://en.wikipedia.org/wiki/Buckinghamshire_and_Oxfordshire_rising_of_1549,1549,1549,Kingdom of England,,Buckinghamshire and Oxfordshire rising of 1549,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Kett%27s_Rebellion,1549,1549,Kingdom of England,,Kett's Rebellion,Norfolk,3000,250,16000,13200,False,0
https://en.wikipedia.org/wiki/Chichimeca_War,1550,1590,Chichimeca,Spanish Empire,Chichimeca War,Bajío,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Italian_War_of_1551%E2%80%931559,1551,1559,"Spanish Empire,Holy Roman Empire,Kingdom of England,Republic of Florence,Duchy of Savoy","Kingdom of France,Republic of Siena,Ottoman Empire",Italian War of 1551–1559,"France,Flanders,Italy,Mediterranean",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Margrave_War,1552,1556,,"Imperial City of Nuremberg,Imperial City Schweinfurt,Bishopric of Würzburg,Archbishopric of Mainz,Archbishopric of Trier,Bishopric of Speyer,Electorate of Saxony,Kingdom of Bohemia,Margravate of Meissen",Second Margrave War,"Franconia,Holy Roman Empire",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Tuggurt_Expedition_(1552),1552,1552,"Regency of Algiers,Kingdom of Beni Abbas",Sultanate of Tuggurt,Tuggurt Expedition (1552),"Tuggurt,Biskra,Ouargla,Algeria",unknown,unknown,10781,unknown,False,0
https://en.wikipedia.org/wiki/Siege_of_Kazan,1552,1552,"Tsardom of Russia,Qasim Khanate,Taw yağı","Kazan Khanate,Cheremis,Ar warriors,Nogay cavalry",Siege of Kazan,"Kazan,Khanate of Kazan,Russia",153552,255004,150150,50002,False,0
https://en.wikipedia.org/wiki/Kazan_rebellion_of_1552%E2%80%931556,1552,1556,"Tsardom of Russia,Hill Cheremisa","People of Kazan,Chyuvasha,Meadow Cheremisa,Hill Cheremisa,Ar people,Nogai Horde",Kazan rebellion of 1552–1556,"Kazan Khanate,Russia",unknown,10001,-1,-1,False,0
https://en.wikipedia.org/wiki/Wyatt%27s_rebellion,1554,1554,Kingdom of England,Thomas Wyatt,Wyatt's rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Russo-Swedish_War_(1554%E2%80%931557),1554,1557,Tsardom of Russia,,Russo-Swedish War (1554–1557),Karelia,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Saukrieg,1555,1558,,John IX of Haugwitz,Saukrieg,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/France_Antarctique,1555,1567,"Portuguese Empire,Tamoio People","France,Tupinambá People",France Antarctique,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ottoman_conquest_of_Habesh,1557,1578,Ottoman Empire,,Ottoman conquest of Habesh,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Portuguese_conflicts_(1538%E2%80%931559),1558,1566,Portuguese Empire,"Ottoman Empire,Egypt,Barbary States",Ottoman–Portuguese conflicts (1538–1559),"Indian Ocean,Horn of Africa,Red Sea,India",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Shane_O%27Neill%27s_rebellion,1558,1567,Kingdom of England,,Shane O'Neill's rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Livonian_War,1558,1583,"Livonian Confederation,Zaporozhian Cossacks,Principality of Transylvania","Tsardom of Russia,Kingdom of Livonia",Livonian War,"Northern Europe,Estonia,Livonia,Ingria,Russia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Portuguese_conquest_of_the_Jaffna_kingdom,1560,1621,Kingdom of Portugal,Jaffna Kingdom,Portuguese conquest of the Jaffna kingdom,"Nallur,Jaffna",unknown,unknown,5000,unknown,False,0
https://en.wikipedia.org/wiki/French_Wars_of_Religion,1562,1598,Politiques,"Protestants,Huguenots,England,Catholics,Catholic League,Spain,Duchy of Savoy",French Wars of Religion,Kingdom of France,3000000,3000000,-1,-1,False,0
https://en.wikipedia.org/wiki/Burmese%E2%80%93Siamese_War_(1563%E2%80%931564),1563,1564,Toungoo dynasty,Ayutthaya Kingdom,Burmese–Siamese War (1563–1564),"Ayutthaya,Phitsanulok,Sukhothai",unknown,unknown,70000,182763,False,0
https://en.wikipedia.org/wiki/Northern_Seven_Years%27_War,1563,1570,Sweden,Free City of Lübeck,Northern Seven Years' War,Scandinavia,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Mariovo_and_Prilep_rebellion,1564,1565,Ottoman Empire,,Mariovo and Prilep rebellion,"Mariovo,Prilep,Sanjak of Monastir",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Mughal_conquest_of_Garha,1564,1567,Mughal Empire,Garha Kingdom,Mughal conquest of Garha,"Chouragarh,Garha Kingdom",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Philippine_revolts_against_Spain,1567,1872,"Spain,Filipino Loyalists","Dagohoy rebel group,British supporters",Philippine revolts against Spain,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Burmese%E2%80%93Siamese_War_(1568%E2%80%931569),1568,1570,Toungoo dynasty,"Siam,Lan Xang",Burmese–Siamese War (1568–1569),"Ayutthaya,Phitsanulok,Lan Xang,Kamphaeng Phet",30100,unknown,unknown,130433,False,0
https://en.wikipedia.org/wiki/Rebellion_of_the_Alpujarras_(1568%E2%80%9371),1568,1571,Spain,Moriscos,Rebellion of the Alpujarras (1568–71),"Alpujarras,Kingdom of Granada,Crown of Castile",-1,-1,22200,29000,False,0
https://en.wikipedia.org/wiki/Marian_civil_war,1568,1573,King,Queen,Marian civil war,Kingdom of Scotland,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Eighty_Years%27_War,1568,1648,"United Provinces,England,German Protestants,Huguenots,France","Spanish Empire,Holy Roman Empire",Eighty Years' War,"Low Countries,Belgium,Luxembourg,Netherlands,Germany,worldwide colonial warfare",100003,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Desmond_Rebellion,1569,1573,"Kingdom of England,Kingdom of Ireland","FitzGeralds,Desmond,Irish clans",First Desmond Rebellion,"Province,Munster",700,unknown,4500,unknown,False,0
https://en.wikipedia.org/wiki/Rising_of_the_North,1569,1570,"Elizabeth I of England,English and Welsh Protestants,Scottish Protestants",English and Welsh Catholics,Rising of the North,Northern England,-1,-1,4600,7000,False,0
https://en.wikipedia.org/wiki/War_of_the_League_of_the_Indies,1570,1574,Portuguese Empire,"Sultanate of Bijapur,Ahmadnagar Sultanate,Zamorin of Calicut,Aceh Sultanate",War of the League of the Indies,,unknown,25000,8141,232517,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Venetian_War_(1570%E2%80%931573),1570,1573,Ottoman Empire,"Holy League,Republic of Venice,Spain,Papal States,Kingdom of Naples,Republic of Genoa,Kingdom of Sicily,Grand Duchy of Tuscany,Duchy of Urbino,Duchy of Savoy,Knights of Malta",Ottoman–Venetian War (1570–1573),"Cyprus,Ionian,Aegean Seas",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ishiyama_Hongan-ji_War,1570,1580,Oda Nobunaga,"Saika Ikki,Mōri clan",Ishiyama Hongan-ji War,"Osaka,Ishiyama Hongan-ji",-1,-1,30000,15000,False,0
https://en.wikipedia.org/wiki/Russo-Crimean_War_(1571),1571,1571,Crimean Khanate,Tsardom of Russia,Russo-Crimean War (1571),"European Russia,Coordinates,55°30′N 37°32′E",10000,52002,48002,220000,False,0
https://en.wikipedia.org/wiki/Mughal_invasion_of_Bengal,1572,1576,Mughal Empire,Bengal Sultanate,Mughal invasion of Bengal,"Bengal,Bihar,Orissa,Bangladesh",unknown,unknown,200000,unknown,False,0
https://en.wikipedia.org/wiki/Croatian%E2%80%93Slovene_Peasant_Revolt,1573,1573,Holy Roman Empire,,Croatian–Slovene Peasant Revolt,"Croatia,Carniola,Styria,Habsburg Monarchy",8002,8002,20001,5001,False,0
https://en.wikipedia.org/wiki/Danzig_rebellion,1575,1577,Principality of Transylvania,Danzig,Danzig rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Castilian_War,1578,1578,Bruneian Empire,Spanish Empire,Castilian War,"Borneo,Mindanao,Sulu",-1,-1,1000,2200,False,0
https://en.wikipedia.org/wiki/Battle_of_Alc%C3%A1cer_Quibir,1578,1578,Marinid Sultanate,"Kingdom of Portugal,Thomas Stukley,Abu Abdallah Mohammed II Saadi",Battle of Alcácer Quibir,"Alcácer Quibir,Morocco",35007,8507,34641,150035,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Safavid_War_(1578%E2%80%931590),1578,1590,Ottoman Empire,"Safavid Empire,Kingdom of Kartli",Ottoman–Safavid War (1578–1590),"Iraq,Caucasus,North,South Caucasus",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Tensh%C5%8D_Iga_War,1579,1581,Oda clan,,Tenshō Iga War,Iga Province,-1,-1,42000,10000,False,0
https://en.wikipedia.org/wiki/Second_Desmond_Rebellion,1579,1583,"Kingdom of England,Kingdom of Ireland","FitzGeralds,Desmond,Papal States,Irish clans",Second Desmond Rebellion,"Provinces,Munster,Leinster",unknown,unknown,unknown,unknown,False,0
