https://en.wikipedia.org/wiki/Battle_of_Chengpu,632 BC,632 BC,"['Jin', 'Qi', 'Qin', 'Song']","['Chu', 'Chen', 'Cai', 'Shen', 'Xi', 'Wey']",Battle of Chengpu,"['Chenliu', 'Henan', 'Juancheng County', 'Shandong']",unknown,1100,700,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Xiao,627 BC,627 BC,['State of Qin'],['State of Jin'],Battle of Xiao,['Henan'],30000,unknown,500000,100000,False,1
https://en.wikipedia.org/wiki/Revolt_of_Babylon_(626_BC),626 BC,626 BC,['Babylonians'],['Neo-Assyrian Empire'],Revolt of Babylon (626 BC),['Babylon'],unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Enmerkar_and_the_Lord_of_Aratta,616 BC,616 BC,none,none,Enmerkar and the Lord of Aratta,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Fall_of_Tarbisu,615 BC,615 BC,['Media'],['Assyria'],Fall of Tarbisu,['Tarbisu'],unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Fall_of_Assur,614 BC,614 BC,['Media'],['Assyria'],Fall of Assur,['Assur'],unknown,1,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Nineveh_(612_BC),612 BC,612 BC,['Assyria'],"['Medes', 'Babylonians', 'Scythians']",Battle of Nineveh (612 BCE),['Nineveh'],unknown,unknown,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Megiddo_(609_BC),609 BC,609 BC,['Egypt'],['Kingdom of Judah'],Battle of Megiddo (609 BC),['Megiddo'],unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Enmerkar_and_the_Lord_of_Aratta,609 BC,609 BC,none,none,Enmerkar and the Lord of Aratta,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Aga_of_Kish,609 BC,609 BC,none,none,Aga of Kish,[],-1,-1,-1,-1,False,1
